TechID,ModeID,VehTypeID,MassCatID,FuelID,EngineID,TransTypeID,Availability,Final_Year,HybridFlag,spec_energ_consump,spec_energ_electric,noise_class,PurchasePrice,ExpectedLifeFactor,Capacity,AveEconLife,SecondHandImportFlag,note
14617,1,5,27,2,15,2,2023,2028,0,8.53,1.00,0,8800,1,2.5,10,1,
14618,1,5,27,2,16,2,2028,2033,0,7.92,1.00,0,8800,1,2.5,10,1,
14619,1,5,27,2,17,2,2033,2038,0,7.34,1.00,0,8800,1,2.5,10,1,
14620,1,5,27,2,18,2,2038,2043,0,6.81,1.00,0,8800,1,2.5,10,1,
14621,1,5,27,2,19,2,2043,2048,0,6.31,1.00,0,8800,1,2.5,10,1,
14622,1,5,27,2,20,2,2048,2053,0,5.85,1.00,0,8800,1,2.5,10,1,
14623,1,5,27,2,21,2,2053,,0,5.43,1.00,0,8800,1,2.5,10,1,
14624,1,5,27,2,6,2,2013,2017,1,7.12,1.00,1,13200,1,2.5,10,1,
14625,1,5,27,2,14,2,2017,2023,1,6.48,1.00,1,11440,1,2.5,10,1,
14626,1,5,27,2,15,2,2023,2028,1,5.97,1.00,1,10560,1,2.5,10,1,
14627,1,5,27,2,16,2,2028,2033,1,5.54,1.00,1,9680,1,2.5,10,1,
14628,1,5,27,2,17,2,2033,2038,1,5.14,1.00,1,9200,1,2.5,10,1,
14629,1,5,27,2,18,2,2038,2043,1,4.77,1.00,1,9200,1,2.5,10,1,
14630,1,5,27,2,19,2,2043,2048,1,4.42,1.00,1,9200,1,2.5,10,1,
14631,1,5,27,2,20,2,2048,2053,1,4.10,1.00,1,9200,1,2.5,10,1,
14632,1,5,27,2,21,2,2053,,1,3.80,1.00,1,9200,1,2.5,10,1,
14633,1,5,27,2,14,2,2017,2023,2,5.63,1.00,1,12000,1,2.5,10,1,
14634,1,5,27,2,15,2,2023,2028,2,5.29,1.00,1,11440,1,2.5,10,1,
14635,1,5,27,2,16,2,2028,2033,2,4.91,1.00,1,10560,1,2.5,10,1,
14636,1,5,27,2,17,2,2033,2038,2,4.55,1.00,1,10120,1,2.5,10,1,
14637,1,5,27,2,18,2,2038,2043,2,4.22,1.00,1,9600,1,2.5,10,1,
14638,1,5,27,2,19,2,2043,2048,2,3.91,1.00,1,9600,1,2.5,10,1,
14639,1,5,27,2,20,2,2048,2053,2,3.63,1.00,1,9600,1,2.5,10,1,
14640,1,5,27,2,21,2,2053,,2,3.42,1.00,1,9600,1,2.5,10,1,
14641,1,5,27,5,5,2,2009,2013,0,20.51,1.00,0,9680,1,2.5,10,1,
14642,1,5,27,5,6,2,2013,2017,0,15.22,1.00,0,10120,1,2.5,10,1,
14643,1,5,27,5,14,2,2017,2023,0,14.24,1.00,0,9680,1,2.5,10,1,
14644,1,5,27,5,15,2,2023,2028,0,13.00,1.00,0,9592,1,2.5,10,1,
14645,1,5,27,5,16,2,2028,2033,0,12.06,1.00,0,9504,1,2.5,10,1,
14646,1,5,27,5,17,2,2033,2038,0,11.18,1.00,0,9416,1,2.5,10,1,
14647,1,5,27,5,18,2,2038,2043,0,10.36,1.00,0,9328,1,2.5,10,1,
14648,1,5,27,5,19,2,2043,2048,0,9.61,1.00,0,9240,1,2.5,10,1,
14649,1,5,27,5,20,2,2048,2053,0,8.91,1.00,0,9240,1,2.5,10,1,
14650,1,5,27,5,21,2,2053,,0,8.26,1.00,0,9240,1,2.5,10,1,
14651,1,5,27,7,6,2,2013,2017,0,13.25,1.00,0,9680,1,2.5,10,1,
14652,1,5,27,7,14,2,2017,2023,0,13.37,1.00,0,9680,1,2.5,10,1,
14653,1,5,27,7,15,2,2023,2028,0,8.64,1.00,0,9680,1,2.5,10,1,
14654,1,5,27,7,16,2,2028,2033,0,8.01,1.00,0,9680,1,2.5,10,1,
14655,1,5,27,7,17,2,2033,2038,0,7.43,1.00,0,9680,1,2.5,10,1,
14656,1,5,27,7,18,2,2038,2043,0,6.88,1.00,0,9680,1,2.5,10,1,
14657,1,5,27,7,19,2,2043,2048,0,6.38,1.00,0,9680,1,2.5,10,1,
14658,1,5,27,7,20,2,2048,2053,0,5.92,1.00,0,9680,1,2.5,10,1,
14659,1,5,27,7,21,2,2053,,0,5.49,1.00,0,9680,1,2.5,10,1,
14660,1,5,27,8,6,2,2013,2017,0,12.18,1.00,0,9680,1,2.5,10,1,
14661,1,5,27,8,14,2,2017,2023,0,10.83,1.00,0,9680,1,2.5,10,1,
14662,1,5,27,8,15,2,2023,2028,0,8.30,1.00,0,9240,1,2.5,10,1,
14663,1,5,27,8,16,2,2028,2033,0,7.70,1.00,0,9240,1,2.5,10,1,
14664,1,5,27,8,17,2,2033,2038,0,7.14,1.00,0,9240,1,2.5,10,1,
14665,1,5,27,8,18,2,2038,2043,0,6.62,1.00,0,9240,1,2.5,10,1,
14666,1,5,27,8,19,2,2043,2048,0,6.14,1.00,0,9240,1,2.5,10,1,
14667,1,5,27,8,20,2,2048,2053,0,5.69,1.00,0,9240,1,2.5,10,1,
14668,1,5,27,8,21,2,2053,,0,5.27,1.00,0,9240,1,2.5,10,1,
14669,1,5,27,10,6,2,2013,2017,0,46.29,1.00,0,10560,1,2.5,10,1,
14670,1,5,27,10,14,2,2017,2023,0,43.32,1.00,0,10120,1,2.5,10,1,
14671,1,5,27,10,15,2,2023,2028,0,39.55,1.00,0,9680,1,2.5,10,1,
14672,1,5,27,10,16,2,2028,2033,0,36.67,1.00,0,9592,1,2.5,10,1,
14673,1,5,27,10,17,2,2033,2038,0,34.00,1.00,0,9504,1,2.5,10,1,
14674,1,5,27,10,18,2,2038,2043,0,31.53,1.00,0,9416,1,2.5,10,1,
14675,1,5,27,10,19,2,2043,2048,0,29.23,1.00,0,9328,1,2.5,10,1,
14676,1,5,27,10,20,2,2048,2053,0,27.11,1.00,0,9240,1,2.5,10,1,
14677,1,5,27,10,21,2,2053,,0,25.13,1.00,0,9240,1,2.5,10,1,
14678,1,5,27,12,5,2,2009,2013,0,56.15,1.00,2,17600,1,2.5,10,1,
14679,1,5,27,12,6,2,2013,2017,0,47.63,1.00,2,16000,1,2.5,10,1,
14680,1,5,27,12,14,2,2017,2023,0,42.14,1.00,2,14000,1,2.5,10,1,
14681,1,5,27,12,15,2,2023,2028,0,38.49,1.00,2,12000,1,2.5,10,1,
14682,1,5,27,12,16,2,2028,2033,0,35.69,1.00,2,10400,1,2.5,10,1,
14683,1,5,27,12,17,2,2033,2038,0,33.09,1.00,2,10000,1,2.5,10,1,
14684,1,5,27,12,18,2,2038,2043,0,30.68,1.00,2,9600,1,2.5,10,1,
14685,1,5,27,12,19,2,2043,2048,0,28.45,1.00,2,9200,1,2.5,10,1,
14686,1,5,27,12,20,2,2048,2053,0,26.38,1.00,2,8800,1,2.5,10,1,
14687,1,5,27,12,21,2,2053,,0,24.46,1.00,2,8800,1,2.5,10,1,
14688,1,5,27,13,13,2,2028,2033,0,208.68,1.00,2,16000,1,2.5,10,1,
14689,1,5,27,13,13,2,2033,2038,0,179.20,1.00,2,14000,1,2.5,10,1,
14690,1,5,27,13,13,2,2038,2043,0,153.89,1.00,2,12000,1,2.5,10,1,
14691,1,5,27,13,13,2,2043,2048,0,132.15,1.00,2,12000,1,2.5,10,1,
14692,1,5,27,13,13,2,2048,2053,0,113.48,1.00,2,12000,1,2.5,10,1,
14693,1,5,27,13,13,2,2053,,0,97.45,1.00,2,12000,1,2.5,10,1,
14800,1,5,28,1,3,2,2002,2006,0,16.37,1.00,0,8400,1,2.5,10,1,
14801,1,5,28,1,4,2,2006,2009,0,15.65,1.00,0,8400,1,2.5,10,1,
14802,1,5,28,1,5,2,2009,2013,0,14.10,1.00,0,8400,1,2.5,10,1,
14803,1,5,28,1,6,2,2013,2017,0,12.08,1.00,0,8400,1,2.5,10,1,
14804,1,5,28,1,14,2,2017,2023,0,9.43,1.00,0,8400,1,2.5,10,1,
14805,1,5,28,1,15,2,2023,2028,0,8.69,1.00,0,8400,1,2.5,10,1,
14806,1,5,28,1,16,2,2028,2033,0,8.06,1.00,0,8400,1,2.5,10,1,
14807,1,5,28,1,17,2,2033,2038,0,7.48,1.00,0,8400,1,2.5,10,1,
14808,1,5,28,1,18,2,2038,2043,0,6.93,1.00,0,8400,1,2.5,10,1,
14809,1,5,28,1,19,2,2043,2048,0,6.43,1.00,0,8400,1,2.5,10,1,
14810,1,5,28,1,20,2,2048,2053,0,5.96,1.00,0,8400,1,2.5,10,1,
14811,1,5,28,1,21,2,2053,,0,5.53,1.00,0,8400,1,2.5,10,1,
14812,1,5,28,2,3,2,2002,2006,0,13.19,1.00,0,8800,1,2.5,10,1,
14813,1,5,28,2,4,2,2006,2009,0,12.21,1.00,0,8800,1,2.5,10,1,
14814,1,5,28,2,5,2,2009,2013,0,11.11,1.00,0,8800,1,2.5,10,1,
14815,1,5,28,2,6,2,2013,2017,0,10.45,1.00,0,8800,1,2.5,10,1,
14816,1,5,28,2,14,2,2017,2023,0,9.20,1.00,0,8800,1,2.5,10,1,
14817,1,5,28,2,15,2,2023,2028,0,8.48,1.00,0,8800,1,2.5,10,1,
14818,1,5,28,2,16,2,2028,2033,0,7.87,1.00,0,8800,1,2.5,10,1,
14819,1,5,28,2,17,2,2033,2038,0,7.30,1.00,0,8800,1,2.5,10,1,
14820,1,5,28,2,18,2,2038,2043,0,6.77,1.00,0,8800,1,2.5,10,1,
14821,1,5,28,2,19,2,2043,2048,0,6.28,1.00,0,8800,1,2.5,10,1,
14822,1,5,28,2,20,2,2048,2053,0,5.82,1.00,0,8800,1,2.5,10,1,
14823,1,5,28,2,21,2,2053,,0,5.40,1.00,0,8800,1,2.5,10,1,
14824,1,5,28,2,6,2,2013,2017,1,7.27,1.00,1,13200,1,2.5,10,1,
14825,1,5,28,2,14,2,2017,2023,1,6.44,1.00,1,11440,1,2.5,10,1,
14826,1,5,28,2,15,2,2023,2028,1,5.94,1.00,1,10560,1,2.5,10,1,
14827,1,5,28,2,16,2,2028,2033,1,5.51,1.00,1,9680,1,2.5,10,1,
14828,1,5,28,2,17,2,2033,2038,1,5.11,1.00,1,9200,1,2.5,10,1,
14829,1,5,28,2,18,2,2038,2043,1,4.74,1.00,1,9200,1,2.5,10,1,
14830,1,5,28,2,19,2,2043,2048,1,4.39,1.00,1,9200,1,2.5,10,1,
14831,1,5,28,2,20,2,2048,2053,1,4.07,1.00,1,9200,1,2.5,10,1,
14832,1,5,28,2,21,2,2053,,1,3.78,1.00,1,9200,1,2.5,10,1,
14833,1,5,28,2,14,2,2017,2023,2,5.60,1.00,1,12000,1,2.5,10,1,
14834,1,5,28,2,15,2,2023,2028,2,5.26,1.00,1,11440,1,2.5,10,1,
14835,1,5,28,2,16,2,2028,2033,2,4.88,1.00,1,10560,1,2.5,10,1,
14836,1,5,28,2,17,2,2033,2038,2,4.52,1.00,1,10120,1,2.5,10,1,
14837,1,5,28,2,18,2,2038,2043,2,4.19,1.00,1,9600,1,2.5,10,1,
14838,1,5,28,2,19,2,2043,2048,2,3.89,1.00,1,9600,1,2.5,10,1,
14839,1,5,28,2,20,2,2048,2053,2,3.61,1.00,1,9600,1,2.5,10,1,
14840,1,5,28,2,21,2,2053,,2,3.39,1.00,1,9600,1,2.5,10,1,
14841,1,5,28,5,5,2,2009,2013,0,22.98,1.00,0,9680,1,2.5,10,1,
14842,1,5,28,5,6,2,2013,2017,0,15.22,1.00,0,10120,1,2.5,10,1,
14843,1,5,28,5,14,2,2017,2023,0,14.24,1.00,0,9680,1,2.5,10,1,
14844,1,5,28,5,15,2,2023,2028,0,13.00,1.00,0,9592,1,2.5,10,1,
14845,1,5,28,5,16,2,2028,2033,0,12.06,1.00,0,9504,1,2.5,10,1,
14846,1,5,28,5,17,2,2033,2038,0,11.18,1.00,0,9416,1,2.5,10,1,
14847,1,5,28,5,18,2,2038,2043,0,10.36,1.00,0,9328,1,2.5,10,1,
14848,1,5,28,5,19,2,2043,2048,0,9.61,1.00,0,9240,1,2.5,10,1,
14849,1,5,28,5,20,2,2048,2053,0,8.91,1.00,0,9240,1,2.5,10,1,
14850,1,5,28,5,21,2,2053,,0,8.26,1.00,0,9240,1,2.5,10,1,
14851,1,5,28,7,6,2,2013,2017,0,13.11,1.00,0,9680,1,2.5,10,1,
14852,1,5,28,7,14,2,2017,2023,0,10.30,1.00,0,9680,1,2.5,10,1,
14853,1,5,28,7,15,2,2023,2028,0,8.64,1.00,0,9680,1,2.5,10,1,
14854,1,5,28,7,16,2,2028,2033,0,8.01,1.00,0,9680,1,2.5,10,1,
14855,1,5,28,7,17,2,2033,2038,0,7.43,1.00,0,9680,1,2.5,10,1,
14856,1,5,28,7,18,2,2038,2043,0,6.88,1.00,0,9680,1,2.5,10,1,
14857,1,5,28,7,19,2,2043,2048,0,6.38,1.00,0,9680,1,2.5,10,1,
14858,1,5,28,7,20,2,2048,2053,0,5.92,1.00,0,9680,1,2.5,10,1,
14859,1,5,28,7,21,2,2053,,0,5.49,1.00,0,9680,1,2.5,10,1,
14860,1,5,28,8,6,2,2013,2017,0,12.21,1.00,0,9680,1,2.5,10,1,
14861,1,5,28,8,14,2,2017,2023,0,10.77,1.00,0,9680,1,2.5,10,1,
14862,1,5,28,8,15,2,2023,2028,0,8.30,1.00,0,9240,1,2.5,10,1,
14863,1,5,28,8,16,2,2028,2033,0,7.70,1.00,0,9240,1,2.5,10,1,
14864,1,5,28,8,17,2,2033,2038,0,7.14,1.00,0,9240,1,2.5,10,1,
14865,1,5,28,8,18,2,2038,2043,0,6.62,1.00,0,9240,1,2.5,10,1,
14866,1,5,28,8,19,2,2043,2048,0,6.14,1.00,0,9240,1,2.5,10,1,
14867,1,5,28,8,20,2,2048,2053,0,5.69,1.00,0,9240,1,2.5,10,1,
14868,1,5,28,8,21,2,2053,,0,5.27,1.00,0,9240,1,2.5,10,1,
14869,1,5,28,10,6,2,2013,2017,0,46.29,1.00,0,10560,1,2.5,10,1,
14870,1,5,28,10,14,2,2017,2023,0,43.32,1.00,0,10120,1,2.5,10,1,
14871,1,5,28,10,15,2,2023,2028,0,39.55,1.00,0,9680,1,2.5,10,1,
14872,1,5,28,10,16,2,2028,2033,0,36.67,1.00,0,9592,1,2.5,10,1,
14873,1,5,28,10,17,2,2033,2038,0,34.00,1.00,0,9504,1,2.5,10,1,
14874,1,5,28,10,18,2,2038,2043,0,31.53,1.00,0,9416,1,2.5,10,1,
14875,1,5,28,10,19,2,2043,2048,0,29.23,1.00,0,9328,1,2.5,10,1,
14876,1,5,28,10,20,2,2048,2053,0,27.11,1.00,0,9240,1,2.5,10,1,
14877,1,5,28,10,21,2,2053,,0,25.13,1.00,0,9240,1,2.5,10,1,
14878,1,5,28,12,5,2,2009,2013,0,56.15,1.00,2,17600,1,2.5,10,1,
14879,1,5,28,12,6,2,2013,2017,0,47.69,1.00,2,16000,1,2.5,10,1,
14880,1,5,28,12,14,2,2017,2023,0,41.88,1.00,2,14000,1,2.5,10,1,
14881,1,5,28,12,15,2,2023,2028,0,38.25,1.00,2,12000,1,2.5,10,1,
14882,1,5,28,12,16,2,2028,2033,0,35.47,1.00,2,10400,1,2.5,10,1,
14883,1,5,28,12,17,2,2033,2038,0,32.88,1.00,2,10000,1,2.5,10,1,
14884,1,5,28,12,18,2,2038,2043,0,30.49,1.00,2,9600,1,2.5,10,1,
14885,1,5,28,12,19,2,2043,2048,0,28.27,1.00,2,9200,1,2.5,10,1,
14886,1,5,28,12,20,2,2048,2053,0,26.21,1.00,2,8800,1,2.5,10,1,
14887,1,5,28,12,21,2,2053,,0,24.31,1.00,2,8800,1,2.5,10,1,
14888,1,5,28,13,13,2,2028,2033,0,208.68,1.00,2,16000,1,2.5,10,1,
14889,1,5,28,13,13,2,2033,2038,0,179.20,1.00,2,14000,1,2.5,10,1,
14890,1,5,28,13,13,2,2038,2043,0,153.89,1.00,2,12000,1,2.5,10,1,
14891,1,5,28,13,13,2,2043,2048,0,132.15,1.00,2,12000,1,2.5,10,1,
14892,1,5,28,13,13,2,2048,2053,0,113.48,1.00,2,12000,1,2.5,10,1,
14893,1,5,28,13,13,2,2053,,0,97.45,1.00,2,12000,1,2.5,10,1,
